P35128	UBE2N_DROME	reviewed	Ubiquitin-conjugating enzyme E2 N (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme N) (Protein bendless) (Ubiquitin carrier protein N) (Ubiquitin-conjugating enzyme E2-17 kDa) (Ubiquitin-protein ligase D3) (Ubiquitin-protein ligase N)	ben UbcD3 CG18319	Drosophila melanogaster (Fruit fly)	151
G3E7U3	G3E7U3_PELNI	unreviewed	Nigrocin-3N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	46
G3E7T0	G3E7T0_PELNI	unreviewed	Esculentin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	66
G3E7Q7	G3E7Q7_PELNI	unreviewed	Esculentin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	70
G3E7S8	G3E7S8_PELNI	unreviewed	Esculentin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	66
G3E7P6	G3E7P6_PELNI	unreviewed	Brevinin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	60
G3E7S0	G3E7S0_PELNI	unreviewed	Esculentin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	65
G3E7W7	G3E7W7_PELNI	unreviewed	Ranatuerin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	59
G3E7R7	G3E7R7_PELNI	unreviewed	Esculentin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	66
G3E7X6	G3E7X6_PELNI	unreviewed	Ranatuerin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	59
G3E7V1	G3E7V1_PELNI	unreviewed	Nigrocin-6N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	59
G3E7S4	G3E7S4_PELNI	unreviewed	Esculentin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	66
G3E7Q5	G3E7Q5_PELNI	unreviewed	Esculentin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	70
G3E7P3	G3E7P3_PELNI	unreviewed	Brevinin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	57
G3E7S5	G3E7S5_PELNI	unreviewed	Esculentin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	65
G3E7N5	G3E7N5_PELNI	unreviewed	Temporin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	48
G3E7T7	G3E7T7_PELNI	unreviewed	Nigrocin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	54
G3E7X4	G3E7X4_PELNI	unreviewed	Ranatuerin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	59
G3E7W6	G3E7W6_PELNI	unreviewed	Ranacyclin-N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	49
G3E7R9	G3E7R9_PELNI	unreviewed	Esculentin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	66
G3E7P1	G3E7P1_PELNI	unreviewed	Temporin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	48
G3E7U8	G3E7U8_PELNI	unreviewed	Nigrocin-5N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	50
G3E7W5	G3E7W5_PELNI	unreviewed	Ranacyclin-N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	49
G3E7S6	G3E7S6_PELNI	unreviewed	Esculentin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	65
G3E7S3	G3E7S3_PELNI	unreviewed	Esculentin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	66
G3E7V0	G3E7V0_PELNI	unreviewed	Nigrocin-6N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	59
G3E7N6	G3E7N6_PELNI	unreviewed	Temporin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	48
G3E7N7	G3E7N7_PELNI	unreviewed	Temporin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	48
G3E7P2	G3E7P2_PELNI	unreviewed	Temporin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	48
G3E7X3	G3E7X3_PELNI	unreviewed	Ranatuerin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	60
G3E7X0	G3E7X0_PELNI	unreviewed	Ranatuerin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	59
G3E7S2	G3E7S2_PELNI	unreviewed	Esculentin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	66
G3E7R1	G3E7R1_PELNI	unreviewed	Esculentin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	70
G3E7U7	G3E7U7_PELNI	unreviewed	Nigrocin-5N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	50
G3E7X9	G3E7X9_PELNI	unreviewed	Temporin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	47
G3E7T2	G3E7T2_PELNI	unreviewed	Esculentin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	65
G3E7W3	G3E7W3_PELNI	unreviewed	Ranacyclin-N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	49
G3E7Y0	G3E7Y0_PELNI	unreviewed	Temporin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	48
G3E7Y1	G3E7Y1_PELNI	unreviewed	Temporin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	47
G3E7N9	G3E7N9_PELNI	unreviewed	Temporin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	47
G3E7P4	G3E7P4_PELNI	unreviewed	Brevinin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	57
G3E7U6	G3E7U6_PELNI	unreviewed	Nigrocin-5N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	50
G3E7V7	G3E7V7_PELNI	unreviewed	Nigrocin-7N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	51
G3E7N2	G3E7N2_PELNI	unreviewed	Temporin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	48
G3E7U0	G3E7U0_PELNI	unreviewed	Nigrocin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	54
G3E7N4	G3E7N4_PELNI	unreviewed	Temporin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	48
G3E7U2	G3E7U2_PELNI	unreviewed	Nigrocin-3N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	46
W1V4I6	W1V4I6_9FIRM	unreviewed	TrkA-N protein	Q619_VDC00528G0006	Veillonella dispar DORA_11	216
A0A379XV45	A0A379XV45_SALER	unreviewed	Insertion element iso-IS1N protein insA	NCTC12420_04218	Salmonella enterica subsp. indica	90
A0A379XV17	A0A379XV17_SALER	unreviewed	Insertion element iso-IS1n protein insB	NCTC12420_04217	Salmonella enterica subsp. indica	131
A0A0B6XFL6	A0A0B6XFL6_XENBV	unreviewed	Insertion element iso-IS1n protein insB	insB XBW1_4309	Xenorhabdus bovienii	132
A0A0B6XDD9	A0A0B6XDD9_XENBV	unreviewed	Insertion element iso-IS1n protein insB	insB XBW1_2897	Xenorhabdus bovienii	122
A0A0B6XGS4	A0A0B6XGS4_XENBV	unreviewed	Insertion element iso-IS1n protein insB	insB XBW1_mp0185	Xenorhabdus bovienii	122
A0A0B6X4C5	A0A0B6X4C5_XENBV	unreviewed	Insertion element iso-IS1N protein insA	insA XBW1_1310	Xenorhabdus bovienii	91
B7L7Y2	B7L7Y2_ECO55	unreviewed	N protein	N EC55989_2107	Escherichia coli (strain 55989 / EAEC)	350
A0A0B6XG94	A0A0B6XG94_XENBV	unreviewed	Insertion element iso-IS1N protein insA	insA XBW1_4310	Xenorhabdus bovienii	92
A0A0B6XCA9	A0A0B6XCA9_XENBV	unreviewed	Insertion element iso-IS1n protein insB	insB XBW1_3424	Xenorhabdus bovienii	133
A0A0B6XCZ7	A0A0B6XCZ7_XENBV	unreviewed	Insertion element iso-IS1n protein insB	XBW1_2782	Xenorhabdus bovienii	112
A0A0B6XB79	A0A0B6XB79_XENBV	unreviewed	Insertion element iso-IS1N protein insA	insA XBW1_3423	Xenorhabdus bovienii	91
A0A0B6XC02	A0A0B6XC02_XENBV	unreviewed	Insertion element iso-IS1N protein insA	insA XBW1_2896	Xenorhabdus bovienii	90
D3VEK6	D3VEK6_XENNA	unreviewed	Insertion element iso-IS1n protein insB	XNC1_2058	Xenorhabdus nematophila (strain ATCC 19061 / DSM 3370 / LMG 1036 / NCIB 9965 / AN6)	117
A0A1X3K0H9	A0A1X3K0H9_9ESCH	unreviewed	Insertion element iso-IS1N protein InsA	EAPG_04726	Escherichia albertii B156	41
A0A1X3K0J8	A0A1X3K0J8_9ESCH	unreviewed	Insertion element iso-IS1N protein InsA	EAPG_04585	Escherichia albertii B156	33
A0A1X3K044	A0A1X3K044_9ESCH	unreviewed	Insertion element iso-IS1n protein InsB (Fragment)	EAPG_04586	Escherichia albertii B156	59
A0A1L3KNB0	A0A1L3KNB0_9VIRU	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Hubei myriapoda virus 7	2208
D0EY78	D0EY78_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Canine respiratory coronavirus	230
A0A2I4PYB4	A0A2I4PYB4_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
A0A0G2YPT9	A0A0G2YPT9_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
A0A0G2YHL8	A0A0G2YHL8_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
I2E2Z1	I2E2Z1_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	107
A0A0K2GTZ6	A0A0K2GTZ6_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	115
E1A139	E1A139_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	119
Q64FQ9	Q64FQ9_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Canine coronavirus	263
A0A0G2YHF3	A0A0G2YHF3_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
A0A2Z4EVU8	A0A2Z4EVU8_9NIDO	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Sparrow deltacoronavirus	217
Q9EAA8	Q9EAA8_TSWV	unreviewed	Nucleocapsid protein (Nucleoprotein)	N	Tomato spotted wilt virus (TSWV)	202
A0A0R6C679	A0A0R6C679_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Zahedan rhabdovirus	2170
A0A5C0PI19	A0A5C0PI19_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A6B9IW46	A0A6B9IW46_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A1J0RHT0	A0A1J0RHT0_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2128
I6VAB6	I6VAB6_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A6B9IVL8	A0A6B9IVL8_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase) (Fragment)	L	Rabies lyssavirus	2119
A0A1I9W9U0	A0A1I9W9U0_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
Q4F799	Q4F799_9RHAB	unreviewed	N protein (Fragment)	N	Rabies lyssavirus	148
A0A1J0RGD4	A0A1J0RGD4_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A1J0RFY2	A0A1J0RFY2_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
X5CPA9	X5CPA9_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
A0A6B9IXJ1	A0A6B9IXJ1_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase) (Fragment)	L	Rabies lyssavirus	2091
A0A5J6EHB1	A0A5J6EHB1_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A386PXG1	A0A386PXG1_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
A0A386PXQ6	A0A386PXQ6_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
A0A386PXW6	A0A386PXW6_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
A0A1J0RGJ4	A0A1J0RGJ4_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A5C0PEP3	A0A5C0PEP3_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A5P8DHP8	A0A5P8DHP8_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
I6VAZ1	I6VAZ1_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A2K9R893	A0A2K9R893_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A0R7EZC0	A0A0R7EZC0_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A1J0RF65	A0A1J0RF65_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A2K9R8N8	A0A2K9R8N8_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A386PYL2	A0A386PYL2_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
A0A2N9QW77	A0A2N9QW77_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A5C0PIN5	A0A5C0PIN5_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A1J0RHH5	A0A1J0RHH5_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A5J6EH73	A0A5J6EH73_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
P90282	P90282_PHODV	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	large L gene	Phocine distemper virus (PDV)	2184
A0A220YLL9	A0A220YLL9_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Myotis lucifugus coronavirus	226
A0A1C9FR95	A0A1C9FR95_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Canine morbillivirus	2184
A0A1L2JCC6	A0A1L2JCC6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Canine morbillivirus	2184
A0A5P1JZG6	A0A5P1JZG6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Canine morbillivirus	2184
A0A2Z4NBH8	A0A2Z4NBH8_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Canine morbillivirus	2184
